LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
BSU25790,Bacillus subtilis subsp. subtilis str. 168
GSU2954,Geobacter sulfurreducens PCA
Atu1491,Agrobacterium fabrum str. C58
PCC7120DELTA_RS07340,Nostoc sp. PCC 7120
MA_RS20585,Methanosarcina acetivorans C2A
MM_RS03880,Methanosarcina mazei Go1
BCE_RS15405,Bacillus cereus ATCC 10987
BA_3197,Bacillus anthracis str. Ames
SO_0534,Shewanella oneidensis MR-1
CE_RS04500,Corynebacterium efficiens YS-314
bll3085,Bradyrhizobium diazoefficiens USDA 110
BT_0803,Bacteroides thetaiotaomicron VPI-5482
BT_0114,Bacteroides thetaiotaomicron VPI-5482
BC3153,Bacillus cereus ATCC 14579
CV_RS11925,Chromobacterium violaceum ATCC 12472
TX73_RS18145,Rhodopseudomonas palustris CGA009
BAS2972,Bacillus anthracis str. Sterne
BCE33L_RS15605,Bacillus cereus E33L
NFA_RS12275,Nocardia farcinica IFM 10152
EB_RS13970,Aromatoleum aromaticum EbN1
TK_RS04160,Thermococcus kodakarensis KOD1
CGTRNA_RS07570,Corynebacterium glutamicum ATCC 13032
CGTRNA_RS01390,Corynebacterium glutamicum ATCC 13032
JK_RS10230,Corynebacterium jeikeium K411
DARO_RS13500,Dechloromonas aromatica RCB
DARO_RS03625,Dechloromonas aromatica RCB
TFU_RS07695,Thermobifida fusca YX
MBAR_RS09050,Methanosarcina barkeri str. Fusaro
CBDB_RS04875,Dehalococcoides mccartyi CBDB1
TBD_RS07115,Thiobacillus denitrificans ATCC 25259
NWI_RS16235,Nitrobacter winogradskyi Nb-255
PLUT_RS08790,Chlorobium luteolum DSM 273
GMET_RS02595,Geobacter metallireducens GS-15
DDE_RS12840,Desulfovibrio alaskensis G20
GBAA_RS15640,Bacillus anthracis str. 'Ames Ancestor'
Moth_2208,Moorella thermoacetica ATCC 39073
ADEH_RS05240,Anaeromyxobacter dehalogenans 2CP-C
CYA_RS08110,Synechococcus sp. JA-3-3Ab
RPB_RS09920,Rhodopseudomonas palustris HaA2
DSY_RS24920,Desulfitobacterium hafniense Y51
DSY_RS24505,Desulfitobacterium hafniense Y51
DSY_RS22005,Desulfitobacterium hafniense Y51
RPC_RS03100,Rhodopseudomonas palustris BisB18
RPD_RS17185,Rhodopseudomonas palustris BisB5
RMET_RS01675,Cupriavidus metallidurans CH34
ACID345_RS15255,Candidatus Koribacter versatilis Ellin345
MMCS_RS22780,Mycobacterium sp. MCS
MESO_RS03380,Chelativorans sp. BNC1
CHU_RS07385,Cytophaga hutchinsonii ATCC 33406
RHA1_RS16340,Rhodococcus jostii RHA1
H16_RS10890,Ralstonia eutropha H16
RPE_RS18300,Rhodopseudomonas palustris BisA53
ACID_RS22495,Candidatus Solibacter usitatus Ellin6076
ARTH_RS01100,Arthrobacter sp. FB24
MAV_RS07145,Mycobacterium avium 104
PPRO_RS04120,Pelobacter propionicus DSM 2379
CPHA266_RS02435,Chlorobium phaeobacteroides DSM 266
NOCA_RS20415,Nocardioides sp. JS614
SAMA_RS07690,Shewanella amazonensis SB2B
AZO_RS11880,Azoarcus sp. BH72
MKMS_RS23025,Mycobacterium sp. KMS
MAQU_RS18530,Marinobacter hydrocarbonoclasticus VT8
PNAP_RS12940,Polaromonas naphthalenivorans CJ2
AJS_RS12545,Acidovorax sp. JS42
AJS_RS06445,Acidovorax sp. JS42
MPE_RS11830,Methylibium petroleiphilum PM1
MPE_RS07985,Methylibium petroleiphilum PM1
CTHE_RS05760,Ruminiclostridium thermocellum ATCC 27405
MJLS_RS24520,Mycobacterium sp. JLS
MJLS_RS07205,Mycobacterium sp. JLS
SACE_RS24815,Saccharopolyspora erythraea NRRL 2338
GTNG_RS08390,Geobacillus thermodenitrificans NG80-2
MFLV_RS17405,Mycobacterium gilvum PYR-GCK
MFLV_RS08310,Mycobacterium gilvum PYR-GCK
CGR_RS08190,Corynebacterium glutamicum R
CGR_RS01775,Corynebacterium glutamicum R
RSPH17025_RS07150,Rhodobacter sphaeroides ATCC 17025
PST_RS10600,Pseudomonas stutzeri A1501
PST_RS01215,Pseudomonas stutzeri A1501
PMEN_RS07620,Pseudomonas mendocina ymp
FJOH_RS22865,Flavobacterium johnsoniae UW101
FJOH_RS16020,Flavobacterium johnsoniae UW101
FJOH_RS15510,Flavobacterium johnsoniae UW101
DEHABAV1_RS05525,Dehalococcoides mccartyi BAV1
RCI_RS06860,Methanocella arvoryzae MRE50
GURA_RS02395,Geobacter uraniireducens Rf4
TBFG_RS14035,Mycobacterium tuberculosis F11
CBEI_RS10955,Clostridium beijerinckii NCIMB 8052
KRAD_RS08615,Kineococcus radiotolerans SRS30216
BCER98_RS08365,Bacillus cytotoxicus NVH 391-98
ANAE109_RS18705,Anaeromyxobacter sp. Fw109-5
CLC_0813,Clostridium botulinum A str. Hall
XAUT_RS20030,Xanthobacter autotrophicus Py2
XAUT_RS04390,Xanthobacter autotrophicus Py2
DOLE_RS14840,Desulfococcus oleovorans Hxd3
CPHY_RS11120,Lachnoclostridium phytofermentans ISDg
DACI_RS02460,Delftia acidovorans SPH-1
BMUL_RS11720,Burkholderia multivorans ATCC 17616
BPET_RS23075,Bordetella petrii
BPET_RS05205,Bordetella petrii
MEXT_RS19395,Methylobacterium extorquens PA1
BCERKBAB4_RS14790,Bacillus weihenstephanensis KBAB4
FPHI_RS09405,Francisella philomiragia subsp. philomiragi
HM1_RS05420,Heliobacterium modesticaldum Ice1
CAUL_RS08895,Caulobacter sp. K31
PPUTW619_RS26115,Pseudomonas putida W619
M446_RS02545,Methylobacterium sp. 4-46
LCHO_RS15575,Leptothrix cholodnii SP-6
OTER_RS18535,Opitutus terrae PB90-1
SGR_RS08555,Streptomyces griseus subsp. griseus NBRC 13350
BIND_RS10815,Beijerinckia indica subsp. indica ATCC 9039
LEPBI_RS14075,Leptospira biflexa serovar Patoc strain 'Pato
KRH_RS00295,Kocuria rhizophila DC2201
NPUN_RS32975,Nostoc punctiforme PCC 73102
BPHYT_RS00975,Burkholderia phytofirmans PsJN
MPOP_RS20070,Methylobacterium populi BJ001
MINF_RS07020,Methylacidiphilum infernorum V4
GLOV_RS05690,Geobacter lovleyi SZ
LBF_RS14105,Leptospira biflexa serovar Patoc strain 'Pato
SMLT_RS11620,Stenotrophomonas maltophilia K279a
SMLT_RS00820,Stenotrophomonas maltophilia K279a
RPAL_RS20145,Rhodopseudomonas palustris TIE-1
SMAL_RS10125,Stenotrophomonas maltophilia R551-3
SNSL254_RS11440,Salmonella enterica subsp. enterica serova
ANAEK_RS20185,Anaeromyxobacter sp. K
GBEM_RS11775,Geobacter bemidjiensis Bem
BCAH187_RS15665,Bacillus cereus AH187
TMZ1T_RS09180,Thauera sp. MZ1T
MSIL_RS00540,Methylocella silvestris BL2
BCB4264_RS15695,Bacillus cereus B4264
PCC8801_RS11315,Cyanothece sp. PCC 8801
PCC7424_RS16400,Cyanothece sp. PCC 7424
MCHL_RS20275,Methylobacterium extorquens CM4
MCHL_RS05040,Methylobacterium extorquens CM4
BCG9842_RS15510,Bacillus cereus G9842
BCAH820_RS15960,Bacillus cereus AH820
DHAF_RS06085,Desulfitobacterium hafniense DCB-2
MPAL_RS12845,Methanosphaerula palustris E1-9c
CYAN7425_RS02285,Cyanothece sp. PCC 7425
A2CP1_RS05405,Anaeromyxobacter dehalogenans 2CP-1
CCEL_RS13830,[Clostridium] cellulolyticum H10
RSKD131_RS05070,Rhodobacter sphaeroides KD131
BCQ_RS15165,Bacillus cereus Q1
GEOB_RS11020,Geobacter daltonii FRC-32
ARAD_RS06125,Agrobacterium radiobacter K84
DTPSY_RS06740,Acidovorax ebreus TPSY
JTY_RS13745,Mycobacterium bovis BCG str. Tokyo 172
BCA_RS16625,Bacillus cereus 03BB102
ACP_RS16465,Acidobacterium capsulatum ATCC 51196
GAU_RS03590,Gemmatimonas aurantiaca T-27
BBR47_RS16790,Brevibacillus brevis NBRC 100599
ROP_RS14840,Rhodococcus opacus B4
ROP_RS00080,Rhodococcus opacus B4
AVIN_RS14030,Azotobacter vinelandii DJ
CLM_RS04235,Clostridium botulinum A2 str. Kyoto
BAA_RS16155,Bacillus anthracis str. A0248
VAPAR_RS09745,Variovorax paradoxus S110
DMR_RS17480,Desulfovibrio magneticus RS-1
MLUT_RS21765,Micrococcus luteus NCTC 2665
RPIC12D_RS03235,Ralstonia pickettii 12D
DESAL_RS11070,Desulfovibrio salexigens DSM 2638
GM21_RS09330,Geobacter sp. M21
METD_RS22015,Methylobacterium extorquens DM4
METD_RS05945,Methylobacterium extorquens DM4
PHEP_RS15645,Pedobacter heparinus DSM 2366
FIC_RS10590,Flavobacteriaceae bacterium 3519-10
CPIN_RS30240,Chitinophaga pinensis DSM 2588
CYAN8802_RS11390,Cyanothece sp. PCC 8802
DBAC_RS09570,Desulfomicrobium baculatum DSM 4028
CAP2UW1_RS13315,Candidatus Accumulibacter phosphatis clade II
HMUK_RS08665,Halomicrobium mukohataei DSM 12286
DHCVS_RS04985,Dehalococcoides mccartyi VS
SROS_RS21825,Streptosporangium roseum DSM 43021
HTUR_RS16955,Haloterrigena turkmenica DSM 5511
AZL_RS14715,Azospirillum sp. B510
DEHALGT_RS04975,Dehalococcoides mccartyi GT
DACET_RS10665,Denitrovibrio acetiphilus DSM 12809
SNAS_RS26585,Stackebrandtia nassauensis DSM 44728
SNAS_RS16910,Stackebrandtia nassauensis DSM 44728
MMAH_RS06385,Methanohalophilus mahii DSM 5219
SJA_RS02010,Sphingobium japonicum UT26S
CSEG_RS12345,Caulobacter segnis ATCC 21756
CSEG_RS12040,Caulobacter segnis ATCC 21756
CFLA_RS18370,Cellulomonas flavigena DSM 20109
CFLA_RS01960,Cellulomonas flavigena DSM 20109
TPAU_RS11180,Tsukamurella paurometabola DSM 20162
BMB171_RS15680,Bacillus thuringiensis BMB171
NDAS_RS22210,Nocardiopsis dassonvillei subsp. dassonville
SNOV_RS07925,Starkeya novella DSM 506
SNOV_RS06400,Starkeya novella DSM 506
AOLE_RS11450,Acinetobacter oleivorans DR1
HDEN_RS11555,Hyphomicrobium denitrificans ATCC 51888
DEHLY_RS07995,Dehalogenimonas lykanthroporepellens BL-DC-9
CLJU_RS07680,Clostridium ljungdahlii DSM 13528
